Time (seconds),Error X (mm),Error Y (mm),Yaw (rad)
0.08516454696655273,0.009013154388393119,1.5404099677731597,0.0043140808363867685
0.0944523811340332,0.013896171311866823,1.5381858058411968,0.004323144651659111
0.09492993354797363,0.013896171311866823,1.5381858058411968,0.004323144651659111
0.10158109664916992,0.013896171311866823,1.5381858058411968,0.004323144651659111
0.10204148292541504,0.013896171311866823,1.5381858058411968,0.004323144651659111
0.11472725868225098,0.026649648890320066,1.5375876266858768,0.0043324919879387915
0.1151421070098877,0.026649648890320066,1.5375876266858768,0.0043324919879387915
0.1261131763458252,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.12651658058166504,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.13207387924194336,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.13242530822753906,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.14266514778137207,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.14295578002929688,-0.02118931895567222,1.555499270768479,0.004056425015350444
0.1530299186706543,-0.023105959124247732,1.5554551497363178,0.004057116708397071
0.1533801555633545,-0.023105959124247732,1.5554551497363178,0.004057116708397071
0.16331100463867188,0.008871774214602723,1.5559930910034048,0.004205159786570309
0.16364026069641113,0.008871774214602723,1.5559930910034048,0.004205159786570309
0.17350172996520996,0.014630104084201179,1.5533594346612833,0.004225324631843774
0.1738443374633789,0.014630104084201179,1.5533594346612833,0.004225324631843774
0.1854245662689209,0.014630104084201179,1.5533594346612833,0.004225324631843774
0.18578195571899414,0.014630104084201179,1.5533594346612833,0.004225324631843774
0.19476032257080078,-0.015838767017495314,1.5567329219545734,0.004172640887419666
0.1950688362121582,-0.015838767017495314,1.5567329219545734,0.004172640887419666
0.20474934577941895,-0.03909960718284644,1.556012338105317,0.004099248351823761
0.2050471305847168,-0.03909960718284644,1.556012338105317,0.004099248351823761
0.21526288986206055,-0.03909960718284644,1.556012338105317,0.004099248351823761
0.2156074047088623,-0.03909960718284644,1.556012338105317,0.004099248351823761
0.2253866195678711,-0.0387159972974338,1.5543190101208193,0.0041256947774723635
0.22571516036987305,-0.0387159972974338,1.5543190101208193,0.0041256947774723635
0.2353520393371582,-0.016279459313484068,1.5422401913414152,0.004290230015749379
0.23567891120910645,-0.016279459313484068,1.5422401913414152,0.004290230015749379
0.24557995796203613,-0.031841230776707974,1.5489372144348312,0.004192036939513681
0.2458798885345459,-0.031841230776707974,1.5489372144348312,0.004192036939513681
0.2558460235595703,-0.049704215000723195,1.545109073294526,0.004251788541638622
0.2561955451965332,-0.049704215000723195,1.545109073294526,0.004251788541638622
0.2658367156982422,-0.049704215000723195,1.545109073294526,0.004251788541638622
0.2661893367767334,-0.049704215000723195,1.545109073294526,0.004251788541638622
0.2788262367248535,-0.055136610384254325,1.548914608985097,0.004133052759986476
0.27919793128967285,-0.055136610384254325,1.548914608985097,0.004133052759986476
0.2867436408996582,-0.057066753027301687,1.5493949928901962,0.0041255585022835295
0.28705644607543945,-0.057066753027301687,1.5493949928901962,0.0041255585022835295
0.2968454360961914,-0.057066753027301687,1.5493949928901962,0.0041255585022835295
0.29715561866760254,-0.057066753027301687,1.5493949928901962,0.0041255585022835295
0.30695509910583496,-0.03295096034205969,1.5375831613828606,0.004340518385870914
0.30732083320617676,-0.03295096034205969,1.5375831613828606,0.004340518385870914
0.3170328140258789,-0.03295096034205969,1.5375831613828606,0.004340518385870914
0.3173403739929199,-0.03295096034205969,1.5375831613828606,0.004340518385870914
0.3271346092224121,-0.022047922193957348,1.5376524202024289,0.004339435818497456
0.32743024826049805,-0.022047922193957348,1.5376524202024289,0.004339435818497456
0.3372201919555664,-0.022047922193957348,1.5376524202024289,0.004339435818497456
0.3375377655029297,-0.022047922193957348,1.5376524202024289,0.004339435818497456
0.34746646881103516,-0.07250031545558144,1.5570720557323003,0.004076616035516306
