Time (seconds),Error X (mm),Error Y (mm),Yaw (rad)
0.06201910972595215,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.06245279312133789,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.07343292236328125,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.07375478744506836,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.08365011215209961,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.08396792411804199,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.09356904029846191,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.09386491775512695,-0.025664394709856708,1.5546261119465665,0.004070051739532145
0.1051933765411377,0.006313331696539137,1.5551641706212926,0.004218094817705297
0.10555100440979004,0.006313331696539137,1.5551641706212926,0.004218094817705297
0.11385726928710938,-0.029953777266555903,1.556677127354078,0.004173507720140347
0.11429929733276367,-0.029953777266555903,1.556677127354078,0.004173507720140347
0.12409758567810059,-0.029953777266555903,1.556677127354078,0.004173507720140347
0.1245718002319336,-0.029953777266555903,1.556677127354078,0.004173507720140347
0.13385462760925293,-0.05345941438150703,1.5591064850857261,0.004065168860784888
0.1342008113861084,-0.05345941438150703,1.5591064850857261,0.004065168860784888
0.14412951469421387,-0.05321461687546325,1.5559565923977114,0.0041001151845446
0.14448285102844238,-0.05321461687546325,1.5559565923977114,0.0041001151845446
0.15515899658203125,-0.05321461687546325,1.5559565923977114,0.0041001151845446
0.15559887886047363,-0.05321461687546325,1.5559565923977114,0.0041001151845446
0.16532373428344727,-0.04350249111539917,1.55371030642093,0.004135193683404771
0.16565251350402832,-0.04350249111539917,1.55371030642093,0.004135193683404771
0.1753532886505127,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.17569375038146973,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.18564820289611816,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.1860032081604004,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.195875883102417,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.19620275497436523,-0.036627673502209745,1.54832859537124,0.004201535845445841
0.20817017555236816,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.20848774909973145,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.2167191505432129,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.21703600883483887,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.22710323333740234,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.22750568389892578,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.2375659942626953,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.23790764808654785,-19.139658699475426,3.7812573867632704,0.003394554634283557
0.24751710891723633,-19.115535090464153,3.7695550436136482,0.003609514517871005
0.24782919883728027,-19.115535090464153,3.7695550436136482,0.003609514517871005
0.2577672004699707,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.258103609085083,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.2678678035736084,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.2682030200958252,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.2783510684967041,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.2786722183227539,-0.02683165821237843,1.5369738913786346,0.004350025273268728
0.28848981857299805,-0.07728425691522212,1.55639286038034,0.004087205490287526
0.2889852523803711,-0.07728425691522212,1.55639286038034,0.004087205490287526
0.2987234592437744,-0.0730539211941661,1.5504640919901114,0.004140875137989731
0.2990407943725586,-0.0730539211941661,1.5504640919901114,0.004140875137989731
0.3089723587036133,-0.09735074616101791,1.5530805978247741,0.004100053241784951
0.3093101978302002,-0.09735074616101791,1.5530805978247741,0.004100053241784951
0.31899547576904297,-0.025501394869342775,1.5208243994870863,0.004393473503323137
0.31940293312072754,-0.025501394869342775,1.5208243994870863,0.004393473503323137
0.3291013240814209,-0.017424296591794786,1.5246311930114942,0.004388305834958286
0.32943272590637207,-0.017424296591794786,1.5246311930114942,0.004388305834958286
0.33969783782958984,-0.017424296591794786,1.5246311930114942,0.004388305834958286
0.33997106552124023,-0.017424296591794786,1.5246311930114942,0.004388305834958286
0.34991931915283203,-0.04266244593487123,1.5581586225303923,0.004144144138207434
0.3502213954925537,-0.04266244593487123,1.5581586225303923,0.004144144138207434
0.36147570610046387,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.3618130683898926,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.3716721534729004,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.3720216751098633,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.38195204734802246,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.3822789192199707,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.3927786350250244,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.39307594299316406,-0.049221880546568286,1.5607238374863996,0.004131310634255598
0.4030139446258545,-0.04921028929660842,1.5285514032059577,0.0044175590165813515
0.40343189239501953,-0.04921028929660842,1.5285514032059577,0.0044175590165813515
0.41327691078186035,-0.03491881696215948,1.524933826601016,0.004468517796772994
0.41358375549316406,-0.03491881696215948,1.524933826601016,0.004468517796772994
0.42340612411499023,-0.03491881696215948,1.524933826601016,0.004468517796772994
0.4237861633300781,-0.03491881696215948,1.524933826601016,0.004468517796772994
0.43341565132141113,-19.144471651735493,3.7826912619791653,0.0034355645095775884
0.43372297286987305,-19.144471651735493,3.7826912619791653,0.0034355645095775884
0.4506244659423828,-19.147776095216564,3.7845938973970483,0.003413356647593901
0.4509906768798828,-19.147776095216564,3.7845938973970483,0.003413356647593901
0.46060705184936523,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.4609029293060303,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.4707317352294922,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.4711287021636963,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.48189806938171387,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.4822704792022705,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.49184751510620117,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.4921858310699463,-0.06881724320995097,1.551159530890578,0.004167792983572326
0.50254225730896,-0.05694540640988066,1.5429572920901968,0.004238953498339951
0.5031163692474365,-0.05694540640988066,1.5429572920901968,0.004238953498339951
0.512296199798584,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5125927925109863,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5230443477630615,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5235109329223633,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5331735610961914,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5335655212402344,-0.051325053784134766,1.5413044969729839,0.004234942800383795
0.5436816215515137,-0.05607684963893078,1.5350497613726422,0.004224913706999473
0.5440163612365723,-0.05607684963893078,1.5350497613726422,0.004224913706999473
0.5539422035217285,-0.05607684963893078,1.5350497613726422,0.004224913706999473
0.5543270111083984,-0.05607684963893078,1.5350497613726422,0.004224913706999473
0.5648653507232666,-0.056077720993474856,1.535024029133636,0.004225315276268878
0.5652971267700195,-0.056077720993474856,1.535024029133636,0.004225315276268878
0.5751776695251465,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.5754749774932861,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.5853638648986816,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.5857772827148438,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.5957882404327393,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.5961978435516357,-0.03349256122175959,1.5487099623310296,0.004240187411523913
0.605769157409668,-0.0410876467016319,1.548667936902115,0.0042408398739094974
0.6061382293701172,-0.0410876467016319,1.548667936902115,0.0042408398739094974
0.6158604621887207,-19.132121345272644,3.783495984672758,0.0033145281797157945
0.6161811351776123,-19.132121345272644,3.783495984672758,0.0033145281797157945
0.625985860824585,-19.12819289720624,3.781071274335135,0.0033338762676321937
0.6263213157653809,-19.12819289720624,3.781071274335135,0.0033338762676321937
0.6362512111663818,-19.105291043793216,3.7665590390758563,0.003500145592350638
0.6366362571716309,-19.105291043793216,3.7665590390758563,0.003500145592350638
0.6476919651031494,-19.10274390387623,3.7648965528624956,0.003531375328680767
0.6480965614318848,-19.10274390387623,3.7648965528624956,0.003531375328680767
0.6577117443084717,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.6579980850219727,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.6678094863891602,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.668222188949585,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.6778988838195801,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.6782395839691162,-0.010582411530180025,1.533530247531667,0.004252415827149518
0.6880464553833008,-0.005976178079514227,1.5353628327725577,0.004366619247637522
